id,year,exam,session,field,branch,subject,topic,subtopic,question_no,question_count,difficulty_level,is_common,source_type,source_note,confidence_score,label_note
1624,2023,YKS,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Nesir Bilgisi,,2,1,MEDIUM,false,WEB_SCRAPED,2023 AYT konu dağılımı (universitego.com),0.95,
1625,2023,YKS,AYT,SOZEL,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Nesir Bilgisi,,1,1,MEDIUM,false,WEB_SCRAPED,2023 AYT konu dağılımı (universitego.com),0.95,
1626,2023,YKS,AYT,SOZEL,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Nesir Bilgisi,,2,1,MEDIUM,false,WEB_SCRAPED,2023 AYT konu dağılımı (universitego.com),0.95,
1627,2022,YKS,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Nesir Bilgisi,,1,1,MEDIUM,false,WEB_SCRAPED,2022 AYT konu dağılımı (universitego.com),0.95,
1628,2022,YKS,AYT,SOZEL,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Nesir Bilgisi,,1,1,MEDIUM,false,WEB_SCRAPED,2022 AYT konu dağılımı (universitego.com),0.95,
1629,2021,YKS,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Nesir Bilgisi,,1,1,MEDIUM,false,WEB_SCRAPED,2021 AYT konu dağılımı (universitego.com),0.95,
1630,2021,YKS,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Nesir Bilgisi,,2,1,MEDIUM,false,WEB_SCRAPED,2021 AYT konu dağılımı (universitego.com),0.95,
1631,2021,YKS,AYT,SOZEL,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Nesir Bilgisi,,1,1,MEDIUM,false,WEB_SCRAPED,2021 AYT konu dağılımı (universitego.com),0.95,
1632,2021,YKS,AYT,SOZEL,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Nesir Bilgisi,,2,1,MEDIUM,false,WEB_SCRAPED,2021 AYT konu dağılımı (universitego.com),0.95,
1633,2020,YKS,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Nesir Bilgisi,,1,1,MEDIUM,false,WEB_SCRAPED,2020 AYT konu dağılımı (universitego.com),0.95,
1634,2020,YKS,AYT,SOZEL,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Nesir Bilgisi,,1,1,MEDIUM,false,WEB_SCRAPED,2020 AYT konu dağılımı (universitego.com),0.95,
1635,2019,YKS,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Nesir Bilgisi,,1,1,MEDIUM,false,WEB_SCRAPED,2019 AYT konu dağılımı (universitego.com),0.95,
1636,2019,YKS,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Nesir Bilgisi,,2,1,MEDIUM,false,WEB_SCRAPED,2019 AYT konu dağılımı (universitego.com),0.95,
1637,2019,YKS,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Nesir Bilgisi,,3,1,MEDIUM,false,WEB_SCRAPED,2019 AYT konu dağılımı (universitego.com),0.95,
1638,2019,YKS,AYT,SOZEL,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Nesir Bilgisi,,1,1,MEDIUM,false,WEB_SCRAPED,2019 AYT konu dağılımı (universitego.com),0.95,
1639,2019,YKS,AYT,SOZEL,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Nesir Bilgisi,,2,1,MEDIUM,false,WEB_SCRAPED,2019 AYT konu dağılımı (universitego.com),0.95,
1640,2019,YKS,AYT,SOZEL,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Nesir Bilgisi,,3,1,MEDIUM,false,WEB_SCRAPED,2019 AYT konu dağılımı (universitego.com),0.95,
1641,2018,YKS,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Nesir Bilgisi,,1,1,MEDIUM,false,WEB_SCRAPED,2018 AYT konu dağılımı (universitego.com),0.95,
1642,2018,YKS,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Nesir Bilgisi,,2,1,MEDIUM,false,WEB_SCRAPED,2018 AYT konu dağılımı (universitego.com),0.95,
1643,2018,YKS,AYT,SOZEL,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Nesir Bilgisi,,1,1,MEDIUM,false,WEB_SCRAPED,2018 AYT konu dağılımı (universitego.com),0.95,
1644,2018,YKS,AYT,SOZEL,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Nesir Bilgisi,,2,1,MEDIUM,false,WEB_SCRAPED,2018 AYT konu dağılımı (universitego.com),0.95,
1645,2025,YKS,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,İslamiyet Öncesi Türk Edebiyatı / Geçiş Dönemi Türk Edebiyatı,,1,1,MEDIUM,false,WEB_SCRAPED,2025 AYT konu dağılımı (universitego.com),0.95,
1646,2025,YKS,AYT,SOZEL,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,İslamiyet Öncesi Türk Edebiyatı / Geçiş Dönemi Türk Edebiyatı,,1,1,MEDIUM,false,WEB_SCRAPED,2025 AYT konu dağılımı (universitego.com),0.95,
1647,2024,YKS,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,İslamiyet Öncesi Türk Edebiyatı / Geçiş Dönemi Türk Edebiyatı,,1,1,MEDIUM,false,WEB_SCRAPED,2024 AYT konu dağılımı (universitego.com),0.95,
1648,2024,YKS,AYT,SOZEL,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,İslamiyet Öncesi Türk Edebiyatı / Geçiş Dönemi Türk Edebiyatı,,1,1,MEDIUM,false,WEB_SCRAPED,2024 AYT konu dağılımı (universitego.com),0.95,
1649,2023,YKS,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,İslamiyet Öncesi Türk Edebiyatı / Geçiş Dönemi Türk Edebiyatı,,1,1,MEDIUM,false,WEB_SCRAPED,2023 AYT konu dağılımı (universitego.com),0.95,
1650,2023,YKS,AYT,SOZEL,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,İslamiyet Öncesi Türk Edebiyatı / Geçiş Dönemi Türk Edebiyatı,,1,1,MEDIUM,false,WEB_SCRAPED,2023 AYT konu dağılımı (universitego.com),0.95,
1651,2020,YKS,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,İslamiyet Öncesi Türk Edebiyatı / Geçiş Dönemi Türk Edebiyatı,,1,1,MEDIUM,false,WEB_SCRAPED,2020 AYT konu dağılımı (universitego.com),0.95,
1652,2020,YKS,AYT,SOZEL,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,İslamiyet Öncesi Türk Edebiyatı / Geçiş Dönemi Türk Edebiyatı,,1,1,MEDIUM,false,WEB_SCRAPED,2020 AYT konu dağılımı (universitego.com),0.95,
1653,2024,YKS,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Halk Edebiyatı,,1,1,MEDIUM,false,WEB_SCRAPED,2024 AYT konu dağılımı (universitego.com),0.95,
1654,2024,YKS,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Halk Edebiyatı,,2,1,MEDIUM,false,WEB_SCRAPED,2024 AYT konu dağılımı (universitego.com),0.95,
1655,2024,YKS,AYT,SOZEL,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Halk Edebiyatı,,1,1,MEDIUM,false,WEB_SCRAPED,2024 AYT konu dağılımı (universitego.com),0.95,
1656,2024,YKS,AYT,SOZEL,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Halk Edebiyatı,,2,1,MEDIUM,false,WEB_SCRAPED,2024 AYT konu dağılımı (universitego.com),0.95,
1657,2023,YKS,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Halk Edebiyatı,,1,1,MEDIUM,false,WEB_SCRAPED,2023 AYT konu dağılımı (universitego.com),0.95,
1658,2023,YKS,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Halk Edebiyatı,,2,1,MEDIUM,false,WEB_SCRAPED,2023 AYT konu dağılımı (universitego.com),0.95,
1659,2023,YKS,AYT,SOZEL,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Halk Edebiyatı,,1,1,MEDIUM,false,WEB_SCRAPED,2023 AYT konu dağılımı (universitego.com),0.95,
1660,2023,YKS,AYT,SOZEL,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Halk Edebiyatı,,2,1,MEDIUM,false,WEB_SCRAPED,2023 AYT konu dağılımı (universitego.com),0.95,
1661,2021,YKS,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Halk Edebiyatı,,1,1,MEDIUM,false,WEB_SCRAPED,2021 AYT konu dağılımı (universitego.com),0.95,
1662,2021,YKS,AYT,SOZEL,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Halk Edebiyatı,,1,1,MEDIUM,false,WEB_SCRAPED,2021 AYT konu dağılımı (universitego.com),0.95,
1663,2020,YKS,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Halk Edebiyatı,,1,1,MEDIUM,false,WEB_SCRAPED,2020 AYT konu dağılımı (universitego.com),0.95,
1664,2020,YKS,AYT,SOZEL,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Halk Edebiyatı,,1,1,MEDIUM,false,WEB_SCRAPED,2020 AYT konu dağılımı (universitego.com),0.95,
1665,2025,YKS,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Divan Edebiyatı,,1,1,MEDIUM,false,WEB_SCRAPED,2025 AYT konu dağılımı (universitego.com),0.95,
1666,2025,YKS,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Divan Edebiyatı,,2,1,MEDIUM,false,WEB_SCRAPED,2025 AYT konu dağılımı (universitego.com),0.95,
1667,2025,YKS,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Divan Edebiyatı,,3,1,MEDIUM,false,WEB_SCRAPED,2025 AYT konu dağılımı (universitego.com),0.95,
1668,2025,YKS,AYT,SOZEL,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Divan Edebiyatı,,1,1,MEDIUM,false,WEB_SCRAPED,2025 AYT konu dağılımı (universitego.com),0.95,
1669,2025,YKS,AYT,SOZEL,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Divan Edebiyatı,,2,1,MEDIUM,false,WEB_SCRAPED,2025 AYT konu dağılımı (universitego.com),0.95,
1670,2025,YKS,AYT,SOZEL,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Divan Edebiyatı,,3,1,MEDIUM,false,WEB_SCRAPED,2025 AYT konu dağılımı (universitego.com),0.95,
1671,2024,YKS,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Divan Edebiyatı,,1,1,MEDIUM,false,WEB_SCRAPED,2024 AYT konu dağılımı (universitego.com),0.95,
1672,2024,YKS,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Divan Edebiyatı,,2,1,MEDIUM,false,WEB_SCRAPED,2024 AYT konu dağılımı (universitego.com),0.95,
1673,2024,YKS,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Divan Edebiyatı,,3,1,MEDIUM,false,WEB_SCRAPED,2024 AYT konu dağılımı (universitego.com),0.95,
1674,2024,YKS,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Divan Edebiyatı,,4,1,MEDIUM,false,WEB_SCRAPED,2024 AYT konu dağılımı (universitego.com),0.95,
1675,2024,YKS,AYT,SOZEL,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Divan Edebiyatı,,1,1,MEDIUM,false,WEB_SCRAPED,2024 AYT konu dağılımı (universitego.com),0.95,
1676,2024,YKS,AYT,SOZEL,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Divan Edebiyatı,,2,1,MEDIUM,false,WEB_SCRAPED,2024 AYT konu dağılımı (universitego.com),0.95,
1677,2024,YKS,AYT,SOZEL,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Divan Edebiyatı,,3,1,MEDIUM,false,WEB_SCRAPED,2024 AYT konu dağılımı (universitego.com),0.95,
1678,2024,YKS,AYT,SOZEL,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Divan Edebiyatı,,4,1,MEDIUM,false,WEB_SCRAPED,2024 AYT konu dağılımı (universitego.com),0.95,
1679,2023,YKS,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Divan Edebiyatı,,1,1,MEDIUM,false,WEB_SCRAPED,2023 AYT konu dağılımı (universitego.com),0.95,
1680,2023,YKS,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Divan Edebiyatı,,2,1,MEDIUM,false,WEB_SCRAPED,2023 AYT konu dağılımı (universitego.com),0.95,
1681,2023,YKS,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Divan Edebiyatı,,3,1,MEDIUM,false,WEB_SCRAPED,2023 AYT konu dağılımı (universitego.com),0.95,
1682,2023,YKS,AYT,SOZEL,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Divan Edebiyatı,,1,1,MEDIUM,false,WEB_SCRAPED,2023 AYT konu dağılımı (universitego.com),0.95,
1683,2023,YKS,AYT,SOZEL,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Divan Edebiyatı,,2,1,MEDIUM,false,WEB_SCRAPED,2023 AYT konu dağılımı (universitego.com),0.95,
1684,2023,YKS,AYT,SOZEL,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Divan Edebiyatı,,3,1,MEDIUM,false,WEB_SCRAPED,2023 AYT konu dağılımı (universitego.com),0.95,
1685,2022,YKS,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Divan Edebiyatı,,1,1,MEDIUM,false,WEB_SCRAPED,2022 AYT konu dağılımı (universitego.com),0.95,
1686,2022,YKS,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Divan Edebiyatı,,2,1,MEDIUM,false,WEB_SCRAPED,2022 AYT konu dağılımı (universitego.com),0.95,
1687,2022,YKS,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Divan Edebiyatı,,3,1,MEDIUM,false,WEB_SCRAPED,2022 AYT konu dağılımı (universitego.com),0.95,
1688,2022,YKS,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Divan Edebiyatı,,4,1,MEDIUM,false,WEB_SCRAPED,2022 AYT konu dağılımı (universitego.com),0.95,
1689,2022,YKS,AYT,SOZEL,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Divan Edebiyatı,,1,1,MEDIUM,false,WEB_SCRAPED,2022 AYT konu dağılımı (universitego.com),0.95,
1690,2022,YKS,AYT,SOZEL,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Divan Edebiyatı,,2,1,MEDIUM,false,WEB_SCRAPED,2022 AYT konu dağılımı (universitego.com),0.95,
1691,2022,YKS,AYT,SOZEL,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Divan Edebiyatı,,3,1,MEDIUM,false,WEB_SCRAPED,2022 AYT konu dağılımı (universitego.com),0.95,
1692,2022,YKS,AYT,SOZEL,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Divan Edebiyatı,,4,1,MEDIUM,false,WEB_SCRAPED,2022 AYT konu dağılımı (universitego.com),0.95,
1693,2021,YKS,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Divan Edebiyatı,,1,1,MEDIUM,false,WEB_SCRAPED,2021 AYT konu dağılımı (universitego.com),0.95,
1694,2021,YKS,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Divan Edebiyatı,,2,1,MEDIUM,false,WEB_SCRAPED,2021 AYT konu dağılımı (universitego.com),0.95,
1695,2021,YKS,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Divan Edebiyatı,,3,1,MEDIUM,false,WEB_SCRAPED,2021 AYT konu dağılımı (universitego.com),0.95,
1696,2021,YKS,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Divan Edebiyatı,,4,1,MEDIUM,false,WEB_SCRAPED,2021 AYT konu dağılımı (universitego.com),0.95,
1697,2021,YKS,AYT,SOZEL,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Divan Edebiyatı,,1,1,MEDIUM,false,WEB_SCRAPED,2021 AYT konu dağılımı (universitego.com),0.95,
1698,2021,YKS,AYT,SOZEL,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Divan Edebiyatı,,2,1,MEDIUM,false,WEB_SCRAPED,2021 AYT konu dağılımı (universitego.com),0.95,
1699,2021,YKS,AYT,SOZEL,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Divan Edebiyatı,,3,1,MEDIUM,false,WEB_SCRAPED,2021 AYT konu dağılımı (universitego.com),0.95,
1700,2021,YKS,AYT,SOZEL,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Divan Edebiyatı,,4,1,MEDIUM,false,WEB_SCRAPED,2021 AYT konu dağılımı (universitego.com),0.95,
1701,2020,YKS,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Divan Edebiyatı,,1,1,MEDIUM,false,WEB_SCRAPED,2020 AYT konu dağılımı (universitego.com),0.95,
1702,2020,YKS,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Divan Edebiyatı,,2,1,MEDIUM,false,WEB_SCRAPED,2020 AYT konu dağılımı (universitego.com),0.95,
1703,2020,YKS,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Divan Edebiyatı,,3,1,MEDIUM,false,WEB_SCRAPED,2020 AYT konu dağılımı (universitego.com),0.95,
1704,2020,YKS,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Divan Edebiyatı,,4,1,MEDIUM,false,WEB_SCRAPED,2020 AYT konu dağılımı (universitego.com),0.95,
1705,2020,YKS,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Divan Edebiyatı,,5,1,MEDIUM,false,WEB_SCRAPED,2020 AYT konu dağılımı (universitego.com),0.95,
1706,2020,YKS,AYT,SOZEL,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Divan Edebiyatı,,1,1,MEDIUM,false,WEB_SCRAPED,2020 AYT konu dağılımı (universitego.com),0.95,
1707,2020,YKS,AYT,SOZEL,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Divan Edebiyatı,,2,1,MEDIUM,false,WEB_SCRAPED,2020 AYT konu dağılımı (universitego.com),0.95,
1708,2020,YKS,AYT,SOZEL,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Divan Edebiyatı,,3,1,MEDIUM,false,WEB_SCRAPED,2020 AYT konu dağılımı (universitego.com),0.95,
1709,2020,YKS,AYT,SOZEL,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Divan Edebiyatı,,4,1,MEDIUM,false,WEB_SCRAPED,2020 AYT konu dağılımı (universitego.com),0.95,
1710,2020,YKS,AYT,SOZEL,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Divan Edebiyatı,,5,1,MEDIUM,false,WEB_SCRAPED,2020 AYT konu dağılımı (universitego.com),0.95,
1711,2019,YKS,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Divan Edebiyatı,,1,1,MEDIUM,false,WEB_SCRAPED,2019 AYT konu dağılımı (universitego.com),0.95,
1712,2019,YKS,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Divan Edebiyatı,,2,1,MEDIUM,false,WEB_SCRAPED,2019 AYT konu dağılımı (universitego.com),0.95,
1713,2019,YKS,AYT,SOZEL,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Divan Edebiyatı,,1,1,MEDIUM,false,WEB_SCRAPED,2019 AYT konu dağılımı (universitego.com),0.95,
1714,2019,YKS,AYT,SOZEL,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Divan Edebiyatı,,2,1,MEDIUM,false,WEB_SCRAPED,2019 AYT konu dağılımı (universitego.com),0.95,
1715,2018,YKS,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Divan Edebiyatı,,1,1,MEDIUM,false,WEB_SCRAPED,2018 AYT konu dağılımı (universitego.com),0.95,
1716,2018,YKS,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Divan Edebiyatı,,2,1,MEDIUM,false,WEB_SCRAPED,2018 AYT konu dağılımı (universitego.com),0.95,
1717,2018,YKS,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Divan Edebiyatı,,3,1,MEDIUM,false,WEB_SCRAPED,2018 AYT konu dağılımı (universitego.com),0.95,
1718,2018,YKS,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Divan Edebiyatı,,4,1,MEDIUM,false,WEB_SCRAPED,2018 AYT konu dağılımı (universitego.com),0.95,
1719,2018,YKS,AYT,SOZEL,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Divan Edebiyatı,,1,1,MEDIUM,false,WEB_SCRAPED,2018 AYT konu dağılımı (universitego.com),0.95,
1720,2018,YKS,AYT,SOZEL,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Divan Edebiyatı,,2,1,MEDIUM,false,WEB_SCRAPED,2018 AYT konu dağılımı (universitego.com),0.95,
1721,2018,YKS,AYT,SOZEL,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Divan Edebiyatı,,3,1,MEDIUM,false,WEB_SCRAPED,2018 AYT konu dağılımı (universitego.com),0.95,
1722,2018,YKS,AYT,SOZEL,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Divan Edebiyatı,,4,1,MEDIUM,false,WEB_SCRAPED,2018 AYT konu dağılımı (universitego.com),0.95,
1723,2025,YKS,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Tanzimat Dönemi Türk Edebiyatı,,1,1,MEDIUM,false,WEB_SCRAPED,2025 AYT konu dağılımı (universitego.com),0.95,
1724,2025,YKS,AYT,SOZEL,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Tanzimat Dönemi Türk Edebiyatı,,1,1,MEDIUM,false,WEB_SCRAPED,2025 AYT konu dağılımı (universitego.com),0.95,
1725,2024,YKS,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Tanzimat Dönemi Türk Edebiyatı,,1,1,MEDIUM,false,WEB_SCRAPED,2024 AYT konu dağılımı (universitego.com),0.95,
1726,2024,YKS,AYT,SOZEL,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Tanzimat Dönemi Türk Edebiyatı,,1,1,MEDIUM,false,WEB_SCRAPED,2024 AYT konu dağılımı (universitego.com),0.95,
1727,2023,YKS,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Tanzimat Dönemi Türk Edebiyatı,,1,1,MEDIUM,false,WEB_SCRAPED,2023 AYT konu dağılımı (universitego.com),0.95,
1728,2023,YKS,AYT,SOZEL,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Tanzimat Dönemi Türk Edebiyatı,,1,1,MEDIUM,false,WEB_SCRAPED,2023 AYT konu dağılımı (universitego.com),0.95,
1729,2022,YKS,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Tanzimat Dönemi Türk Edebiyatı,,1,1,MEDIUM,false,WEB_SCRAPED,2022 AYT konu dağılımı (universitego.com),0.95,
1730,2022,YKS,AYT,SOZEL,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Tanzimat Dönemi Türk Edebiyatı,,1,1,MEDIUM,false,WEB_SCRAPED,2022 AYT konu dağılımı (universitego.com),0.95,
1731,2021,YKS,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Tanzimat Dönemi Türk Edebiyatı,,1,1,MEDIUM,false,WEB_SCRAPED,2021 AYT konu dağılımı (universitego.com),0.95,
1732,2021,YKS,AYT,SOZEL,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Tanzimat Dönemi Türk Edebiyatı,,1,1,MEDIUM,false,WEB_SCRAPED,2021 AYT konu dağılımı (universitego.com),0.95,
1733,2020,YKS,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Tanzimat Dönemi Türk Edebiyatı,,1,1,MEDIUM,false,WEB_SCRAPED,2020 AYT konu dağılımı (universitego.com),0.95,
1734,2020,YKS,AYT,SOZEL,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Tanzimat Dönemi Türk Edebiyatı,,1,1,MEDIUM,false,WEB_SCRAPED,2020 AYT konu dağılımı (universitego.com),0.95,
1735,2019,YKS,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Tanzimat Dönemi Türk Edebiyatı,,1,1,MEDIUM,false,WEB_SCRAPED,2019 AYT konu dağılımı (universitego.com),0.95,
1736,2019,YKS,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Tanzimat Dönemi Türk Edebiyatı,,2,1,MEDIUM,false,WEB_SCRAPED,2019 AYT konu dağılımı (universitego.com),0.95,
1737,2019,YKS,AYT,SOZEL,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Tanzimat Dönemi Türk Edebiyatı,,1,1,MEDIUM,false,WEB_SCRAPED,2019 AYT konu dağılımı (universitego.com),0.95,
1738,2019,YKS,AYT,SOZEL,Türk Dili ve Edebiyatı,Türk Dili ve Edebiyatı,Tanzimat Dönemi Türk Edebiyatı,,2,1,MEDIUM,false,WEB_SCRAPED,2019 AYT konu dağılımı (universitego.com),0.95,
